layer,head,accuracy
10,19,0.7586484312148029
10,20,0.7916331456154465
10,21,0.8012872083668544
10,22,0.8125502815768303
10,23,0.8165728077232502
10,24,0.8640386162510056
10,25,0.8632341110217217
10,26,0.8616251005631537
10,27,0.8696701528559936
10,28,0.7626709573612228
10,29,0.835076427996782
10,30,0.8399034593724859
10,31,0.827031375703942
11,0,0.8230088495575221
11,1,0.7683024939662108
11,2,0.8004827031375704
11,3,0.7683024939662108
11,4,0.8125502815768303
11,5,0.831053901850362
11,6,0.8366854384553499
11,7,0.8407079646017699
11,8,0.8399034593724859
11,9,0.7755430410297667
11,10,0.8954143201930812
11,11,0.7256637168141593
11,12,0.827835880933226
11,13,0.7683024939662108
11,14,0.8125502815768303
11,15,0.8069187449718423
11,16,0.827835880933226
11,17,0.7908286403861625
11,18,0.7835880933226066
11,19,0.835076427996782
11,20,0.8407079646017699
11,21,0.8720836685438456
11,22,0.8785197103781175
11,23,0.8664521319388576
11,24,0.7996781979082864
11,25,0.827031375703942
11,26,0.7876106194690266
11,27,0.7570394207562349
11,28,0.8817377312952535
11,29,0.8777152051488335
11,30,0.8624296057924377
11,31,0.7851971037811746
12,0,0.8744971842316975
12,1,0.8503620273531778
12,2,0.8865647626709574
12,3,0.8447304907481898
12,4,0.8825422365245374
12,5,0.8761061946902655
12,6,0.8527755430410298
12,7,0.8777152051488335
12,8,0.8688656476267096
12,9,0.8777152051488335
12,10,0.8109412711182623
12,11,0.8785197103781175
12,12,0.8696701528559936
12,13,0.8994368463395012
12,14,0.8841512469831054
12,15,0.8913917940466614
12,16,0.8205953338696702
12,17,0.7473853580048271
12,18,0.8004827031375704
12,19,0.8551890587288817
12,20,0.8833467417538214
12,21,0.8736926790024135
12,22,0.8841512469831054
12,23,0.8680611423974256
12,24,0.8592115848753017
12,25,0.833467417538214
12,26,0.8213998390989542
12,27,0.8616251005631537
12,28,0.8897827835880934
12,29,0.8576025744167337
12,30,0.8946098149637972
12,31,0.8712791633145616
13,0,0.8012872083668544
13,1,0.8181818181818182
13,2,0.7940466613032985
13,3,0.8028962188254224
13,4,0.8744971842316975
13,5,0.8632341110217217
13,6,0.8744971842316975
13,7,0.8841512469831054
13,8,0.8012872083668544
13,9,0.7763475462590507
13,10,0.831858407079646
13,11,0.8069187449718423
13,12,0.8567980691874497
13,13,0.8672566371681416
13,14,0.8358809332260659
13,15,0.8415124698310539
13,16,0.8833467417538214
13,17,0.8463395012067578
13,18,0.8535800482703138
13,19,0.8511665325824618
13,20,0.8366854384553499
13,21,0.830249396621078
13,22,0.8495575221238938
13,23,0.8535800482703138
13,24,0.8567980691874497
13,25,0.8841512469831054
13,26,0.8632341110217217
13,27,0.8479485116653258
13,28,0.8962188254223652
13,29,0.8873692679002414
13,30,0.8849557522123894
13,31,0.8664521319388576
14,0,0.82864038616251
14,1,0.8415124698310539
14,2,0.8165728077232502
14,3,0.8431214802896219
14,4,0.8390989541432019
14,5,0.8592115848753017
14,6,0.8833467417538214
14,7,0.8495575221238938
14,8,0.8954143201930812
14,9,0.8801287208366855
14,10,0.830249396621078
14,11,0.8495575221238938
14,12,0.8012872083668544
14,13,0.8053097345132744
14,14,0.8230088495575221
14,15,0.826226870474658
14,16,0.8463395012067578
14,17,0.7827835880933226
14,18,0.7916331456154465
14,19,0.8415124698310539
14,20,0.8471440064360418
14,21,0.8801287208366855
14,22,0.8399034593724859
14,23,0.8487530168946098
14,24,0.827835880933226
14,25,0.8415124698310539
14,26,0.8423169750603379
14,27,0.8664521319388576
14,28,0.8576025744167337
14,29,0.8004827031375704
14,30,0.7715205148833467
14,31,0.830249396621078
15,0,0.8374899436846339
15,1,0.8053097345132744
15,2,0.82864038616251
15,3,0.8020917135961384
15,4,0.8873692679002414
15,5,0.8133547868061143
15,6,0.8704746580852776
15,7,0.8833467417538214
15,8,0.8825422365245374
15,9,0.8962188254223652
15,10,0.8857602574416734
15,11,0.8696701528559936
15,12,0.7361222847948512
15,13,0.7353177795655672
15,14,0.7031375703942075
15,15,0.7304907481898633
15,16,0.8374899436846339
15,17,0.8769106999195495
15,18,0.8576025744167337
15,19,0.8857602574416734
15,20,0.831053901850362
15,21,0.7972646822204345
15,22,0.7932421560740145
15,23,0.8101367658889783
15,24,0.7811745776347546
15,25,0.7256637168141593
15,26,0.7152051488334674
15,27,0.7618664521319388
15,28,0.7079646017699115
15,29,0.7071600965406275
15,30,0.7473853580048271
15,31,0.7634754625905068
16,0,0.7393403057119872
16,1,0.7554304102976669
16,2,0.7835880933226066
16,3,0.7216411906677394
16,4,0.8407079646017699
16,5,0.835076427996782
16,6,0.8109412711182623
16,7,0.82461786001609
16,8,0.7827835880933226
16,9,0.7554304102976669
16,10,0.7851971037811746
16,11,0.7361222847948512
16,12,0.8825422365245374
16,13,0.8366854384553499
16,14,0.8447304907481898
16,15,0.8600160901045857
16,16,0.8769106999195495
16,17,0.8672566371681416
16,18,0.8720836685438456
16,19,0.8680611423974256
16,20,0.7240547063555913
16,21,0.7168141592920354
16,22,0.7481898632341111
16,23,0.7731295253419147
16,24,0.8037007240547064
16,25,0.7851971037811746
16,26,0.7932421560740145
16,27,0.7771520514883347
16,28,0.8865647626709574
16,29,0.8785197103781175
16,30,0.8761061946902655
16,31,0.8736926790024135
17,0,0.7489943684633951
17,1,0.7489943684633951
17,2,0.7980691874497184
17,3,0.7634754625905068
17,4,0.7835880933226066
17,5,0.8205953338696702
17,6,0.8085277554304103
17,7,0.7900241351568785
17,8,0.7634754625905068
17,9,0.8053097345132744
17,10,0.7506033789219629
17,11,0.7111826226870475
17,12,0.8382944489139179
17,13,0.8197908286403862
17,14,0.7972646822204345
17,15,0.8061142397425584
17,16,0.7642799678197908
17,17,0.7795655671761866
17,18,0.7795655671761866
17,19,0.7570394207562349
17,20,0.7948511665325825
17,21,0.7972646822204345
17,22,0.8230088495575221
17,23,0.7562349155269509
17,24,0.7063555913113435
17,25,0.7940466613032985
17,26,0.7522123893805309
17,27,0.7779565567176187
17,28,0.7924376508447305
17,29,0.7530168946098149
17,30,0.6918744971842317
17,31,0.7634754625905068
18,0,0.8117457763475463
18,1,0.8366854384553499
18,2,0.833467417538214
18,3,0.8117457763475463
18,4,0.6870474658085277
18,5,0.7296862429605793
18,6,0.7007240547063556
18,7,0.7023330651649236
18,8,0.7216411906677394
18,9,0.7168141592920354
18,10,0.7900241351568785
18,11,0.7747385358004827
18,12,0.8093322606596943
18,13,0.7868061142397426
18,14,0.8045052292839904
18,15,0.7892196299275945
18,16,0.6138374899436846
18,17,0.6508447304907482
18,18,0.6588897827835881
18,19,0.7071600965406275
