layer,head,accuracy
11,4,0.6009654062751408
11,5,0.5711987127916331
11,6,0.588897827835881
11,7,0.584070796460177
11,8,0.6106194690265486
11,9,0.585679806918745
11,10,0.6307320997586484
11,11,0.6242960579243765
11,12,0.5913113435237329
11,13,0.5977473853580049
11,14,0.6291230893000804
11,15,0.6041834271922768
11,16,0.6033789219629928
11,17,0.587288817377313
11,18,0.6025744167337088
11,19,0.589702333065165
11,20,0.588897827835881
11,21,0.589702333065165
11,22,0.5422365245374094
11,23,0.5647626709573612
11,24,0.5913113435237329
11,25,0.6074014481094127
11,26,0.5711987127916331
11,27,0.5929203539823009
11,28,0.584070796460177
11,29,0.5736122284794851
11,30,0.5615446500402252
11,31,0.5720032180209171
12,0,0.5591311343523733
12,1,0.581657280772325
12,2,0.5744167337087691
12,3,0.583266291230893
12,4,0.5526950925181013
12,5,0.5317779565567177
12,6,0.5575221238938053
12,7,0.5526950925181013
12,8,0.5470635559131134
12,9,0.5583266291230893
12,10,0.5695897023330652
12,11,0.6033789219629928
12,12,0.5768302493966211
12,13,0.5945293644408689
12,14,0.5623491552695092
12,15,0.585679806918745
12,16,0.5615446500402252
12,17,0.5470635559131134
12,18,0.5655671761866452
12,19,0.5792437650844731
12,20,0.6001609010458568
12,21,0.5961383748994369
12,22,0.582461786001609
12,23,0.5647626709573612
12,24,0.5720032180209171
12,25,0.5679806918744972
12,26,0.5961383748994369
12,27,0.5711987127916331
12,28,0.5905068382944489
12,29,0.5744167337087691
12,30,0.6074014481094127
12,31,0.5985518905872889
13,0,0.6074014481094127
13,1,0.6122284794851166
13,2,0.584875301689461
13,3,0.5913113435237329
13,4,0.588093322606597
13,5,0.5720032180209171
13,6,0.584070796460177
13,7,0.5639581657280772
13,8,0.6170555108608206
13,9,0.585679806918745
13,10,0.6025744167337088
13,11,0.5969428801287209
13,12,0.5647626709573612
13,13,0.5655671761866452
13,14,0.5695897023330652
13,15,0.5631536604987932
13,16,0.584875301689461
13,17,0.5776347546259051
13,18,0.5454545454545454
13,19,0.5921158487530169
13,20,0.5655671761866452
13,21,0.586484312148029
13,22,0.589702333065165
13,23,0.5518905872888173
13,24,0.5647626709573612
13,25,0.5768302493966211
13,26,0.5615446500402252
13,27,0.582461786001609
13,28,0.588093322606597
13,29,0.6178600160901045
13,30,0.5639581657280772
13,31,0.5760257441673371
14,0,0.6041834271922768
14,1,0.5929203539823009
14,2,0.6001609010458568
14,3,0.6074014481094127
14,4,0.6074014481094127
14,5,0.6065969428801288
14,6,0.6001609010458568
14,7,0.6049879324215608
14,8,0.5647626709573612
14,9,0.5518905872888173
14,10,0.5551086082059533
14,11,0.5655671761866452
14,12,0.589702333065165
14,13,0.583266291230893
14,14,0.5736122284794851
14,15,0.6033789219629928
14,16,0.6041834271922768
14,17,0.5985518905872889
14,18,0.581657280772325
14,19,0.5945293644408689
14,20,0.588897827835881
14,21,0.5961383748994369
14,22,0.580852775543041
14,23,0.586484312148029
14,24,0.5744167337087691
14,25,0.587288817377313
14,26,0.5663716814159292
14,27,0.5913113435237329
14,28,0.582461786001609
14,29,0.6074014481094127
14,30,0.5937248592115849
14,31,0.6001609010458568
15,0,0.5703942075623492
15,1,0.5422365245374094
15,2,0.5695897023330652
15,3,0.5382139983909895
15,4,0.5768302493966211
15,5,0.5695897023330652
15,6,0.5720032180209171
15,7,0.5631536604987932
15,8,0.5534995977473853
15,9,0.5358004827031375
15,10,0.587288817377313
15,11,0.5358004827031375
15,12,0.6146419951729686
15,13,0.584070796460177
15,14,0.6090104585679806
15,15,0.6049879324215608
15,16,0.586484312148029
15,17,0.5792437650844731
15,18,0.6114239742558326
15,19,0.6009654062751408
15,20,0.5776347546259051
15,21,0.5720032180209171
15,22,0.5454545454545454
15,23,0.5655671761866452
15,24,0.5494770716009654
15,25,0.585679806918745
15,26,0.589702333065165
15,27,0.5703942075623492
15,28,0.5607401448109413
15,29,0.5623491552695092
15,30,0.5720032180209171
15,31,0.5510860820595334
16,0,0.581657280772325
16,1,0.581657280772325
16,2,0.586484312148029
16,3,0.580048270313757
16,4,0.5985518905872889
16,5,0.5599356395816573
16,6,0.586484312148029
16,7,0.5687851971037812
16,8,0.5583266291230893
16,9,0.580048270313757
16,10,0.5470635559131134
16,11,0.5953338696701529
16,12,0.5575221238938053
16,13,0.5752212389380531
16,14,0.5961383748994369
16,15,0.6057924376508448
16,16,0.588897827835881
16,17,0.5760257441673371
16,18,0.587288817377313
16,19,0.5687851971037812
16,20,0.5768302493966211
16,21,0.5430410297666934
16,22,0.5229283990345938
16,23,0.5518905872888173
16,24,0.5599356395816573
16,25,0.581657280772325
16,26,0.5744167337087691
16,27,0.6033789219629928
16,28,0.5953338696701529
16,29,0.5760257441673371
16,30,0.5768302493966211
16,31,0.5913113435237329
17,0,0.5559131134352373
17,1,0.5728077232502011
17,2,0.5543041029766693
17,3,0.5760257441673371
17,4,0.5631536604987932
17,5,0.5414320193081255
17,6,0.5647626709573612
17,7,0.5583266291230893
17,8,0.5905068382944489
17,9,0.584070796460177
17,10,0.5921158487530169
17,11,0.586484312148029
17,12,0.5921158487530169
17,13,0.580852775543041
17,14,0.5760257441673371
17,15,0.5615446500402252
17,16,0.5655671761866452
17,17,0.5647626709573612
17,18,0.5414320193081255
17,19,0.5784392598551891
17,20,0.581657280772325
17,21,0.5655671761866452
17,22,0.5639581657280772
17,23,0.5703942075623492
17,24,0.5720032180209171
17,25,0.5510860820595334
17,26,0.5695897023330652
17,27,0.582461786001609
17,28,0.585679806918745
17,29,0.5953338696701529
17,30,0.5736122284794851
17,31,0.6218825422365245
18,0,0.5108608205953339
18,1,0.5687851971037812
18,2,0.5253419147224457
18,3,0.5197103781174578
18,4,0.5671761866452132
18,5,0.5559131134352373
18,6,0.584875301689461
18,7,0.5607401448109413
18,8,0.5736122284794851
18,9,0.5736122284794851
18,10,0.580852775543041
18,11,0.5929203539823009
18,12,0.5390185036202735
18,13,0.5663716814159292
18,14,0.5454545454545454
18,15,0.5438455349959774
18,16,0.5599356395816573
18,17,0.582461786001609
18,18,0.5695897023330652
18,19,0.5647626709573612
18,20,0.6146419951729686
18,21,0.588093322606597
18,22,0.5760257441673371
18,23,0.6090104585679806
18,24,0.583266291230893
18,25,0.5921158487530169
18,26,0.580852775543041
18,27,0.6009654062751408
18,28,0.580048270313757
18,29,0.5776347546259051
18,30,0.5551086082059533
18,31,0.5567176186645213
19,0,0.5929203539823009
19,1,0.5744167337087691
19,2,0.585679806918745
19,3,0.6041834271922768
19,4,0.5406275140788415
19,5,0.5285599356395817
19,6,0.5124698310539019
19,7,0.5197103781174578
19,8,0.5390185036202735
19,9,0.5277554304102977
19,10,0.5446500402252614
19,11,0.5398230088495575
19,12,0.5559131134352373
19,13,0.5567176186645213
19,14,0.5736122284794851
19,15,0.583266291230893
19,16,0.5728077232502011
19,17,0.5711987127916331
19,18,0.5703942075623492
19,19,0.5728077232502011
19,20,0.5615446500402252
19,21,0.5703942075623492
19,22,0.5559131134352373
19,23,0.580048270313757
19,24,0.5567176186645213
19,25,0.5792437650844731
19,26,0.5792437650844731
19,27,0.5518905872888173
19,28,0.5462590506838294
19,29,0.5229283990345938
19,30,0.5309734513274337
19,31,0.5124698310539019
20,0,0.5583266291230893
20,1,0.5583266291230893
20,2,0.5631536604987932
20,3,0.5599356395816573
20,4,0.5325824617860017
20,5,0.5382139983909895
20,6,0.5076427996781979
20,7,0.5325824617860017
20,8,0.5776347546259051
20,9,0.5156878519710378
20,10,0.5543041029766693
20,11,0.5591311343523733
20,12,0.5213193885760258
20,13,0.5390185036202735
20,14,0.5358004827031375
20,15,0.5293644408688657
20,16,0.5358004827031375
20,17,0.5374094931617055
20,18,0.5671761866452132
20,19,0.5559131134352373
20,20,0.5543041029766693
20,21,0.5559131134352373
20,22,0.5543041029766693
20,23,0.5599356395816573
20,24,0.5438455349959774
20,25,0.5502815768302494
20,26,0.5430410297666934
20,27,0.5486725663716814
20,28,0.5430410297666934
20,29,0.5438455349959774
20,30,0.5502815768302494
20,31,0.5575221238938053
21,0,0.5422365245374094
21,1,0.5181013676588898
21,2,0.5430410297666934
21,3,0.5430410297666934
21,4,0.5325824617860017
21,5,0.4907481898632341
21,6,0.5462590506838294
21,7,0.5486725663716814
21,8,0.5422365245374094
21,9,0.5526950925181013
21,10,0.5559131134352373
21,11,0.5607401448109413
21,12,0.5623491552695092
21,13,0.588093322606597
21,14,0.5784392598551891
21,15,0.5671761866452132
21,16,0.5478680611423974
21,17,0.5703942075623492
21,18,0.5478680611423974
21,19,0.5454545454545454
21,20,0.5414320193081255
21,21,0.5269509251810137
21,22,0.5269509251810137
21,23,0.5470635559131134
21,24,0.588897827835881
21,25,0.588897827835881
21,26,0.582461786001609
21,27,0.581657280772325
21,28,0.5245374094931617
21,29,0.5543041029766693
21,30,0.5543041029766693
21,31,0.5454545454545454
22,0,0.5237329042638778
22,1,0.5197103781174578
22,2,0.5567176186645213
22,3,0.5301689460981497
22,4,0.5430410297666934
22,5,0.5446500402252614
22,6,0.5213193885760258
22,7,0.5430410297666934
22,8,0.5502815768302494
22,9,0.5687851971037812
22,10,0.5623491552695092
22,11,0.5478680611423974
22,12,0.584070796460177
22,13,0.5784392598551891
22,14,0.5575221238938053
22,15,0.582461786001609
22,16,0.580852775543041
22,17,0.5631536604987932
22,18,0.5679806918744972
22,19,0.5695897023330652
22,20,0.584070796460177
22,21,0.584070796460177
22,22,0.5929203539823009
22,23,0.5679806918744972
22,24,0.5583266291230893
22,25,0.5382139983909895
22,26,0.5358004827031375
22,27,0.5422365245374094
22,28,0.5607401448109413
22,29,0.5430410297666934
22,30,0.5551086082059533
22,31,0.5414320193081255
23,0,0.6065969428801288
23,1,0.6009654062751408
23,2,0.6017699115044248
23,3,0.5913113435237329
23,4,0.5567176186645213
23,5,0.5551086082059533
23,6,0.5502815768302494
23,7,0.5607401448109413
23,8,0.5261464199517297
23,9,0.5510860820595334
23,10,0.5502815768302494
23,11,0.5736122284794851
23,12,0.5076427996781979
23,13,0.5325824617860017
23,14,0.5551086082059533
23,15,0.5309734513274337
23,16,0.5575221238938053
23,17,0.5728077232502011
23,18,0.5583266291230893
23,19,0.580048270313757
23,20,0.5253419147224457
23,21,0.5559131134352373
23,22,0.5575221238938053
23,23,0.580048270313757
23,24,0.5526950925181013
23,25,0.5502815768302494
23,26,0.5615446500402252
23,27,0.5446500402252614
23,28,0.5156878519710378
23,29,0.5333869670152857
23,30,0.5671761866452132
23,31,0.5349959774738536
24,0,0.5325824617860017
24,1,0.5607401448109413
24,2,0.5599356395816573
24,3,0.5213193885760258
24,4,0.5446500402252614
24,5,0.5221238938053098
24,6,0.5349959774738536
24,7,0.5422365245374094
24,8,0.5736122284794851
24,9,0.5969428801287209
24,10,0.5559131134352373
24,11,0.5470635559131134
24,12,0.5285599356395817
24,13,0.5269509251810137
24,14,0.5414320193081255
24,15,0.5237329042638778
24,16,0.5422365245374094
24,17,0.5591311343523733
24,18,0.5406275140788415
24,19,0.5639581657280772
24,20,0.5438455349959774
24,21,0.5108608205953339
24,22,0.5124698310539019
24,23,0.5213193885760258
24,24,0.5599356395816573
24,25,0.5639581657280772
24,26,0.5655671761866452
24,27,0.5502815768302494
24,28,0.5695897023330652
24,29,0.5462590506838294
24,30,0.5776347546259051
24,31,0.5647626709573612
25,0,0.5639581657280772
25,1,0.5583266291230893
25,2,0.5711987127916331
25,3,0.5478680611423974
25,4,0.5760257441673371
25,5,0.587288817377313
25,6,0.5663716814159292
25,7,0.5768302493966211
25,8,0.5510860820595334
25,9,0.5382139983909895
25,10,0.5366049879324215
25,11,0.5454545454545454
25,12,0.5390185036202735
25,13,0.5454545454545454
25,14,0.5422365245374094
25,15,0.5382139983909895
25,16,0.5454545454545454
25,17,0.5921158487530169
25,18,0.5567176186645213
25,19,0.5502815768302494
25,20,0.5551086082059533
25,21,0.5679806918744972
25,22,0.5687851971037812
25,23,0.5591311343523733
25,24,0.5261464199517297
25,25,0.5341914722445696
25,26,0.5382139983909895
25,27,0.5325824617860017
25,28,0.5406275140788415
25,29,0.5446500402252614
25,30,0.5607401448109413
25,31,0.5655671761866452
26,0,0.5583266291230893
26,1,0.5197103781174578
26,2,0.5639581657280772
26,3,0.5486725663716814
26,4,0.5148833467417538
26,5,0.5132743362831859
26,6,0.5341914722445696
26,7,0.5358004827031375
26,8,0.5333869670152857
26,9,0.5494770716009654
26,10,0.5438455349959774
26,11,0.5269509251810137
26,12,0.5092518101367659
26,13,0.5172968624296058
26,14,0.5349959774738536
26,15,0.5390185036202735
26,16,0.5325824617860017
26,17,0.5390185036202735
26,18,0.5462590506838294
26,19,0.5784392598551891
26,20,0.5494770716009654
26,21,0.5567176186645213
26,22,0.5711987127916331
26,23,0.5285599356395817
26,24,0.5269509251810137
26,25,0.5382139983909895
26,26,0.5261464199517297
26,27,0.5446500402252614
26,28,0.5752212389380531
26,29,0.583266291230893
26,30,0.5720032180209171
26,31,0.5768302493966211
27,0,0.5583266291230893
27,1,0.5559131134352373
27,2,0.5687851971037812
27,3,0.5655671761866452
27,4,0.5478680611423974
27,5,0.5406275140788415
27,6,0.5317779565567177
27,7,0.5406275140788415
27,8,0.5599356395816573
27,9,0.5398230088495575
27,10,0.5559131134352373
27,11,0.5470635559131134
27,12,0.580852775543041
27,13,0.5615446500402252
27,14,0.5695897023330652
27,15,0.5398230088495575
27,16,0.5607401448109413
27,17,0.5639581657280772
27,18,0.5349959774738536
27,19,0.5494770716009654
27,20,0.5543041029766693
27,21,0.5655671761866452
27,22,0.5502815768302494
27,23,0.5559131134352373
27,24,0.5293644408688657
27,25,0.5494770716009654
27,26,0.5325824617860017
27,27,0.5502815768302494
27,28,0.5583266291230893
27,29,0.5205148833467418
27,30,0.5760257441673371
27,31,0.5430410297666934
28,0,0.5349959774738536
28,1,0.5591311343523733
28,2,0.5486725663716814
28,3,0.5559131134352373
28,4,0.5382139983909895
28,5,0.5607401448109413
28,6,0.587288817377313
28,7,0.5776347546259051
28,8,0.5784392598551891
28,9,0.5526950925181013
28,10,0.5671761866452132
28,11,0.5639581657280772
28,12,0.5534995977473853
28,13,0.5639581657280772
28,14,0.5422365245374094
28,15,0.5221238938053098
28,16,0.5076427996781979
28,17,0.505229283990346
28,18,0.4923572003218021
28,19,0.501206757843926
28,20,0.5591311343523733
28,21,0.5623491552695092
28,22,0.5937248592115849
28,23,0.5711987127916331
28,24,0.5333869670152857
28,25,0.5156878519710378
28,26,0.5060337892196299
28,27,0.5366049879324215
28,28,0.5358004827031375
28,29,0.5486725663716814
28,30,0.5261464199517297
28,31,0.5559131134352373
29,0,0.5301689460981497
29,1,0.500402252614642
29,2,0.5060337892196299
29,3,0.5253419147224457
29,4,0.5543041029766693
29,5,0.5744167337087691
29,6,0.5671761866452132
29,7,0.5703942075623492
29,8,0.5108608205953339
29,9,0.5213193885760258
29,10,0.5076427996781979
