layer,head,accuracy
21,9,0.6999195494770716
21,10,0.6862429605792437
21,11,0.7329042638777152
21,12,0.674979887369268
21,13,0.6621078037007241
21,14,0.7288817377312953
21,15,0.6967015285599356
22,0,0.7160096540627514
22,1,0.66934835076428
22,2,0.7071600965406275
22,3,0.7168141592920354
22,4,0.670957361222848
22,5,0.6178600160901045
22,6,0.6822204344328238
22,7,0.7135961383748994
22,8,0.7095736122284795
22,9,0.6798069187449718
22,10,0.6967015285599356
22,11,0.7119871279163315
22,12,0.7337087691069992
22,13,0.7248592115848753
22,14,0.7425583266291231
22,15,0.6991150442477876
23,0,0.7554304102976669
23,1,0.7320997586484312
23,2,0.7200321802091714
23,3,0.7152051488334674
23,4,0.7184231697506034
23,5,0.7353177795655672
23,6,0.7546259050683829
23,7,0.6878519710378117
23,8,0.7031375703942075
23,9,0.7135961383748994
23,10,0.6910699919549477
23,11,0.7160096540627514
23,12,0.6806114239742558
23,13,0.6822204344328238
23,14,0.6830249396621078
23,15,0.7208366854384554
24,0,0.7063555913113435
24,1,0.7312952534191473
24,2,0.7280772325020113
24,3,0.7232502011263073
24,4,0.7071600965406275
24,5,0.6806114239742558
24,6,0.7240547063555913
24,7,0.7063555913113435
24,8,0.7377312952534192
24,9,0.7272727272727273
24,10,0.7071600965406275
24,11,0.7401448109412712
24,12,0.7232502011263073
24,13,0.7280772325020113
24,14,0.7063555913113435
24,15,0.7039420756234915
25,0,0.6926790024135157
25,1,0.6468222043443282
25,2,0.66532582461786
25,3,0.670152855993564
25,4,0.7087691069991955
25,5,0.7071600965406275
25,6,0.7385358004827032
25,7,0.7039420756234915
25,8,0.6878519710378117
25,9,0.6991150442477876
25,10,0.671761866452132
25,11,0.7031375703942075
25,12,0.6999195494770716
25,13,0.6621078037007241
25,14,0.7127916331456154
25,15,0.6886564762670957
26,0,0.7144006436041834
26,1,0.7216411906677394
26,2,0.6604987932421561
26,3,0.6958970233306516
26,4,0.6548672566371682
26,5,0.6910699919549477
26,6,0.6950925181013676
26,7,0.6918744971842317
26,8,0.7345132743362832
26,9,0.7111826226870475
26,10,0.7256637168141593
26,11,0.7208366854384554
26,12,0.6999195494770716
26,13,0.7063555913113435
26,14,0.7248592115848753
26,15,0.7280772325020113
27,0,0.7160096540627514
27,1,0.7288817377312953
27,2,0.6999195494770716
27,3,0.7047465808527755
27,4,0.671761866452132
27,5,0.6854384553499597
27,6,0.6926790024135157
27,7,0.6781979082864039
27,8,0.6790024135156878
27,9,0.6790024135156878
27,10,0.7047465808527755
27,11,0.6862429605792437
27,12,0.7087691069991955
27,13,0.7401448109412712
27,14,0.6942880128720836
27,15,0.6975060337892196
