layer,head,accuracy
7,9,0.5969428801287209
7,10,0.580048270313757
7,11,0.580852775543041
7,12,0.5567176186645213
7,13,0.5518905872888173
7,14,0.5430410297666934
7,15,0.5559131134352373
7,16,0.586484312148029
7,17,0.6033789219629928
7,18,0.5993563958165729
7,19,0.5921158487530169
7,20,0.6057924376508448
7,21,0.5969428801287209
7,22,0.5921158487530169
7,23,0.6146419951729686
7,24,0.5615446500402252
7,25,0.5366049879324215
7,26,0.5784392598551891
7,27,0.5687851971037812
7,28,0.5929203539823009
7,29,0.6154465004022526
7,30,0.5921158487530169
7,31,0.5760257441673371
8,0,0.580048270313757
8,1,0.580852775543041
8,2,0.5711987127916331
8,3,0.5752212389380531
8,4,0.5663716814159292
8,5,0.5438455349959774
8,6,0.5792437650844731
8,7,0.5446500402252614
8,8,0.6130329847144006
8,9,0.588897827835881
8,10,0.6082059533386966
8,11,0.6138374899436846
8,12,0.5559131134352373
8,13,0.5703942075623492
8,14,0.5406275140788415
8,15,0.5446500402252614
8,16,0.5711987127916331
8,17,0.5583266291230893
8,18,0.5317779565567177
8,19,0.5792437650844731
8,20,0.5470635559131134
8,21,0.5189058728881738
8,22,0.5671761866452132
8,23,0.5358004827031375
8,24,0.6291230893000804
8,25,0.6138374899436846
8,26,0.6363636363636364
8,27,0.6516492357200322
8,28,0.5333869670152857
8,29,0.5647626709573612
8,30,0.5438455349959774
8,31,0.5494770716009654
9,0,0.6138374899436846
9,1,0.6307320997586484
9,2,0.6629123089300081
9,3,0.6436041834271923
9,4,0.5390185036202735
9,5,0.5406275140788415
9,6,0.5470635559131134
9,7,0.5398230088495575
9,8,0.6090104585679806
9,9,0.6041834271922768
9,10,0.6436041834271923
9,11,0.6162510056315366
9,12,0.6210780370072405
9,13,0.6178600160901045
9,14,0.587288817377313
9,15,0.6106194690265486
9,16,0.5969428801287209
9,17,0.5977473853580049
9,18,0.5985518905872889
9,19,0.583266291230893
9,20,0.5776347546259051
9,21,0.584070796460177
9,22,0.5615446500402252
9,23,0.5752212389380531
9,24,0.5985518905872889
9,25,0.6082059533386966
9,26,0.587288817377313
9,27,0.6057924376508448
9,28,0.5953338696701529
9,29,0.6009654062751408
9,30,0.5736122284794851
9,31,0.6001609010458568
10,0,0.6194690265486725
10,1,0.6516492357200322
10,2,0.6331456154465004
10,3,0.6291230893000804
10,4,0.5937248592115849
10,5,0.580048270313757
10,6,0.5961383748994369
10,7,0.5776347546259051
10,8,0.6452131938857603
10,9,0.6371681415929203
10,10,0.6001609010458568
10,11,0.6613032984714401
10,12,0.5728077232502011
10,13,0.5921158487530169
10,14,0.5768302493966211
10,15,0.584070796460177
10,16,0.6427996781979083
10,17,0.6339501206757844
10,18,0.6371681415929203
10,19,0.6178600160901045
10,20,0.5961383748994369
10,21,0.6025744167337088
10,22,0.585679806918745
10,23,0.6122284794851166
10,24,0.6154465004022526
10,25,0.6178600160901045
10,26,0.6098149637972646
10,27,0.5969428801287209
10,28,0.6339501206757844
10,29,0.6516492357200322
10,30,0.6492357200321802
10,31,0.6604987932421561
11,0,0.6580852775543041
11,1,0.6347546259050684
11,2,0.6516492357200322
11,3,0.6773934030571199
11,4,0.6564762670957361
11,5,0.6468222043443282
11,6,0.6371681415929203
11,7,0.6629123089300081
11,8,0.6548672566371682
11,9,0.6460176991150443
11,10,0.6806114239742558
11,11,0.668543845534996
11,12,0.6572807723250201
11,13,0.6629123089300081
11,14,0.6588897827835881
11,15,0.6733708769107
11,16,0.6516492357200322
11,17,0.6178600160901045
11,18,0.6548672566371682
11,19,0.6814159292035398
11,20,0.6548672566371682
11,21,0.6371681415929203
11,22,0.6436041834271923
11,23,0.6468222043443282
11,24,0.6452131938857603
11,25,0.66532582461786
11,26,0.6492357200321802
11,27,0.6621078037007241
11,28,0.6476267095736122
11,29,0.6283185840707964
11,30,0.5921158487530169
11,31,0.6347546259050684
12,0,0.5760257441673371
12,1,0.588093322606597
12,2,0.6210780370072405
12,3,0.6395816572807723
12,4,0.6146419951729686
12,5,0.5744167337087691
12,6,0.6226870474658085
12,7,0.5961383748994369
12,8,0.6001609010458568
12,9,0.6427996781979083
12,10,0.6057924376508448
12,11,0.6484312148028962
12,12,0.6259050683829445
12,13,0.6621078037007241
12,14,0.6283185840707964
12,15,0.6347546259050684
12,16,0.5953338696701529
12,17,0.5929203539823009
12,18,0.5977473853580049
12,19,0.5575221238938053
12,20,0.6331456154465004
12,21,0.6339501206757844
12,22,0.6259050683829445
12,23,0.6242960579243765
12,24,0.589702333065165
12,25,0.583266291230893
12,26,0.6017699115044248
12,27,0.6041834271922768
12,28,0.6251005631536605
12,29,0.6291230893000804
12,30,0.6588897827835881
12,31,0.6379726468222043
13,0,0.6621078037007241
13,1,0.6371681415929203
13,2,0.6331456154465004
13,3,0.6524537409493162
13,4,0.6170555108608206
13,5,0.6436041834271923
13,6,0.6588897827835881
13,7,0.674979887369268
13,8,0.6733708769107
13,9,0.66934835076428
13,10,0.6564762670957361
13,11,0.672566371681416
13,12,0.6065969428801288
13,13,0.589702333065165
13,14,0.6307320997586484
13,15,0.6154465004022526
13,16,0.6460176991150443
13,17,0.6613032984714401
13,18,0.6218825422365245
13,19,0.6476267095736122
13,20,0.6347546259050684
13,21,0.6267095736122285
13,22,0.585679806918745
13,23,0.6251005631536605
13,24,0.6210780370072405
13,25,0.6484312148028962
13,26,0.6331456154465004
13,27,0.6194690265486725
13,28,0.6524537409493162
13,29,0.6178600160901045
13,30,0.6436041834271923
13,31,0.6283185840707964
14,0,0.66532582461786
14,1,0.668543845534996
14,2,0.6331456154465004
14,3,0.668543845534996
14,4,0.6781979082864039
14,5,0.6854384553499597
14,6,0.674175382139984
14,7,0.6822204344328238
14,8,0.6468222043443282
14,9,0.6122284794851166
14,10,0.6588897827835881
14,11,0.6500402252614642
14,12,0.6315366049879324
14,13,0.6315366049879324
14,14,0.6460176991150443
14,15,0.6299275945293644
14,16,0.6572807723250201
14,17,0.6355591311343524
14,18,0.6524537409493162
14,19,0.6275140788415124
14,20,0.6202735317779565
14,21,0.6379726468222043
14,22,0.6500402252614642
14,23,0.6444086886564763
14,24,0.6452131938857603
14,25,0.6339501206757844
14,26,0.6379726468222043
14,27,0.6275140788415124
14,28,0.6476267095736122
14,29,0.6621078037007241
14,30,0.6508447304907482
14,31,0.6572807723250201
15,0,0.5953338696701529
15,1,0.5647626709573612
15,2,0.6065969428801288
15,3,0.5792437650844731
15,4,0.6186645213193885
15,5,0.6347546259050684
15,6,0.6242960579243765
15,7,0.6146419951729686
15,8,0.5985518905872889
15,9,0.585679806918745
15,10,0.6283185840707964
15,11,0.5921158487530169
15,12,0.6975060337892196
15,13,0.6572807723250201
15,14,0.6862429605792437
15,15,0.674979887369268
15,16,0.6363636363636364
15,17,0.6419951729686243
15,18,0.6484312148028962
15,19,0.6387771520514883
15,20,0.6299275945293644
15,21,0.6331456154465004
15,22,0.6146419951729686
15,23,0.6138374899436846
15,24,0.5985518905872889
15,25,0.6637168141592921
15,26,0.6146419951729686
15,27,0.6556717618664522
15,28,0.5961383748994369
15,29,0.5977473853580049
15,30,0.6017699115044248
15,31,0.586484312148029
16,0,0.6419951729686243
16,1,0.6629123089300081
16,2,0.666130329847144
16,3,0.6572807723250201
16,4,0.6001609010458568
16,5,0.5977473853580049
16,6,0.5784392598551891
16,7,0.5728077232502011
16,8,0.6170555108608206
16,9,0.6186645213193885
16,10,0.6186645213193885
16,11,0.6162510056315366
16,12,0.6339501206757844
16,13,0.6259050683829445
16,14,0.6532582461786002
16,15,0.6427996781979083
16,16,0.5985518905872889
16,17,0.6138374899436846
